Date,MIN,PIN,Legacy Code,Loc Code,Lead Time Mon,Lead Time Tue,Lead Time Wed,Lead Time Thu,Lead Time Fri,Lead Time Sat,Lead Time Sun,Order Model,Coordinated ordering code,Batches Min,Batches Max,Multiple Limits,Order Trigger Level,Allow Mixed Pallets,Pallet Treshhold,Allow Multiple Deliveries,Case Size,Pallet Layer,Pallet,Batch Size Selection,Effective order batch size,Min. delivery,Order parameter unit,Order parameter,AM/PM Order Send,AM/PM Delivery,PTZ flag,Non MO product,Ocado managed?,Shelving delay flag 1,Shelving delay flag 2
21/01/21,111126511,111126520,4974452,803,3,2,2,2,2,2,3,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111028196,111028209,608431,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111044516,111044532,608699,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012291,111012346,606034,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111051257,111051265,609604,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111051281,111051290,609606,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111046378,111046386,609605,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111038802,111038811,608627,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111012426,111012451,606033,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111076315,111076340,514163,870,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,992,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,982,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111041091,111041147,361317,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111076315,111076340,514163,951,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111041091,111041147,361317,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111035214,111035222,510220,970,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,870,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-870,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111040953,111041008,361316,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111035214,111035222,510220,982,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111076315,111076340,514163,719,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111076315,111076340,514163,992,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,765,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111041091,111041147,361317,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111076315,111076340,514163,970,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,951,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,970,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-970,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111041091,111041147,361317,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,719,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-719,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111035214,111035222,510220,992,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111041091,111041147,361317,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111076315,111076340,514163,765,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111035214,111035222,510220,719,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,992,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-992,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,765,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-765,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111040953,111041008,361316,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,951,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-951,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111040953,111041008,361316,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111040953,111041008,361316,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111035214,111035222,510220,765,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111041091,111041147,361317,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111035214,111035222,510220,951,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111040953,111041008,361316,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111040953,111041008,361316,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,870,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,970,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111052938,111052946,513083,719,,3,3,3,3,3,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111076315,111076340,514163,982,4,,2,,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110121284,110121292,519645,982,,5,,3,,3,,CO_MRP,110121292-0519645-14CS-982,"14,0","14,0",Yes,"0,25",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111052065,111052073,4668136,982,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,982,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052065,111052073,4668136,765,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052065,111052073,4668136,719,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052065,111052073,4668136,992,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,719,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,992,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,970,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052065,111052073,4668136,870,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052065,111052073,4668136,970,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,870,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052065,111052073,4668136,951,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,765,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,111052031,111052049,4668138,951,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,1,1
21/01/21,110964177,111138176,608521,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110964177,111138176,608521,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110964177,111138176,608521,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110964177,111138176,608521,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110964177,111138176,608521,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110964177,111138176,608521,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110964177,111138176,608521,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,763,3,3,3,3,3,3,3,CO_MRP,110952660-4944549-14CS-763,"14,0","14,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110982025,110982033,4940087,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952651,110952660,4944549,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,104998320,110952803,4942068,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,110952598,110952601,4941609,763,3,3,3,3,3,3,3,CO_MRP,110952601-4941609-14CS-763,"14,0","14,0",Yes,"0,5",No,,Yes,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,0,1
21/01/21,111061551,111061560,4945441,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,111061551,111061560,4945441,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,111061551,111061560,4945441,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,111061551,111061560,4945441,763,2,2,2,2,2,2,2,CO_MRP,111061560-4945441-10CS-763,"10,0","10,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,111061551,111061560,4945441,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,111061551,111061560,4945441,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,111061551,111061560,4945441,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,No,No,No,0,1
21/01/21,110012408,111142052,228011,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110012408,111142052,228011,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
